year,snowc,sd,smlt_mm,t2m_C_bc,snw_mm_raw,model,scenario
2028,45.59696,0.16169833,454.46982,5.077090726715382,0.75561285,taiesm1,SSP5-8.5
2029,42.284084,0.12775911,499.66788,5.655159302284588,1.2205619,taiesm1,SSP5-8.5
2030,43.96138,0.14309844,648.15485,6.256556535004205,0.59784704,taiesm1,SSP5-8.5
2031,42.349854,0.14419122,644.8859,5.768836793264704,1.1239043,taiesm1,SSP5-8.5
2032,46.64503,0.16947298,667.1551,6.490569029092653,0.9444379,taiesm1,SSP5-8.5
2033,39.978764,0.15350637,437.74622,6.249295137892365,1.2096802,taiesm1,SSP5-8.5
2034,41.348774,0.14615913,552.64685,5.522756666183756,2.4987047,taiesm1,SSP5-8.5
2035,47.699814,0.14754798,654.63385,5.50974817418986,0.719177,taiesm1,SSP5-8.5
2036,37.76178,0.115505494,498.70004,5.775654402196089,3.3579147,taiesm1,SSP5-8.5
2037,37.824177,0.1218535,697.2825,7.6299761776865935,0.09392483,taiesm1,SSP5-8.5
2038,40.013508,0.11994121,710.1321,8.444915298391509,0.1468262,taiesm1,SSP5-8.5
2039,43.999928,0.15957443,657.34,6.448295950461495,0.04757527,taiesm1,SSP5-8.5
2040,38.545223,0.13539384,477.78156,7.48454033690917,0.078554876,taiesm1,SSP5-8.5
2041,42.002277,0.12375817,840.5583,6.9682275337487845,0.10086007,taiesm1,SSP5-8.5
2042,42.264664,0.14849563,741.9801,5.638721567917494,8.635535,taiesm1,SSP5-8.5
2043,42.328762,0.12546922,721.20416,6.702869793665905,2.11038,taiesm1,SSP5-8.5
2044,42.261196,0.14522456,770.63727,6.930327627389167,0.10956043,taiesm1,SSP5-8.5
2045,44.69936,0.14676398,729.1343,6.501856794284211,0.69054526,taiesm1,SSP5-8.5
2046,46.51872,0.13577582,774.7893,7.634818782716047,0.25758138,taiesm1,SSP5-8.5
2047,42.34652,0.13605748,621.77747,7.455463592883388,1.3423697,taiesm1,SSP5-8.5
2048,34.07361,0.124192774,484.94632,7.870535211809522,4.5644274,taiesm1,SSP5-8.5
2049,43.49936,0.14748438,609.544,7.149939636652824,1.1652237,taiesm1,SSP5-8.5
2050,36.004044,0.09861308,591.8143,8.43658961966975,0.024671176,taiesm1,SSP5-8.5
2051,40.889763,0.1406759,813.9224,7.803006293179469,0.30113766,taiesm1,SSP5-8.5
2052,39.74499,0.119449385,699.26654,8.017622635047628,0.17781837,taiesm1,SSP5-8.5
2053,40.060932,0.14046536,752.79785,8.395097593241625,0.09835675,taiesm1,SSP5-8.5
2054,35.34489,0.11381361,590.514,7.7457605924729975,0.39283752,taiesm1,SSP5-8.5
2055,33.863342,0.12879993,512.5343,7.646750067516668,0.3968748,taiesm1,SSP5-8.5
2056,38.682163,0.13512798,551.6426,6.849848030309573,1.6108174,taiesm1,SSP5-8.5
2057,43.863773,0.13482843,625.1684,7.97296819483203,0.12510501,taiesm1,SSP5-8.5
2058,34.351658,0.10895103,656.12604,8.931155578768255,0.0064602266,taiesm1,SSP5-8.5
2059,36.820946,0.10873419,703.09814,8.635167940869595,0.0033335981,taiesm1,SSP5-8.5
2060,37.739807,0.11450196,710.6584,8.515525617410601,0.0027831711,taiesm1,SSP5-8.5
2061,41.426468,0.1215263,779.3277,8.197408430996067,0.8511107,taiesm1,SSP5-8.5
2062,37.7079,0.11820176,534.8379,8.122042812677897,0.2704664,taiesm1,SSP5-8.5
2063,37.24233,0.11898448,560.60474,8.613076629835941,0.011473142,taiesm1,SSP5-8.5
2064,32.569256,0.09939597,663.67474,9.300082090672182,1.2476467,taiesm1,SSP5-8.5
2065,38.857876,0.11598963,632.3581,8.296678945035138,0.0065097413,taiesm1,SSP5-8.5
2066,35.52097,0.11011272,499.2025,9.228942277540737,0.212692,taiesm1,SSP5-8.5
2067,35.192646,0.11175794,631.9588,9.242637818849815,0.11234478,taiesm1,SSP5-8.5
2068,41.176487,0.1262504,587.8896,7.782740589595782,1.9324237,taiesm1,SSP5-8.5
2069,35.76112,0.12697664,727.7463,9.549690938468776,0.2146954,taiesm1,SSP5-8.5
2070,31.978804,0.10350531,756.75616,9.82187213150263,5.008798e-06,taiesm1,SSP5-8.5
2071,33.89499,0.10990811,665.6185,8.89700895197789,0.22769386,taiesm1,SSP5-8.5
2072,39.61912,0.12914155,642.2953,8.438365385202106,0.20892064,taiesm1,SSP5-8.5
2073,33.427048,0.08926856,647.804,10.258995748039089,0.0,taiesm1,SSP5-8.5
2074,34.414303,0.11655151,524.1392,8.968938993224741,0.01559497,taiesm1,SSP5-8.5
2075,39.467968,0.10766522,854.23004,8.731536324776782,2.5413806,taiesm1,SSP5-8.5
2076,31.80654,0.09512823,455.8723,9.663760559237005,0.1830803,taiesm1,SSP5-8.5
2077,34.39705,0.113945,808.7314,10.452807800447943,0.057594758,taiesm1,SSP5-8.5
2078,36.232956,0.10194018,589.8264,8.909175293123724,0.005902136,taiesm1,SSP5-8.5
2079,36.471767,0.116424106,599.3593,9.49189589315475,0.034761533,taiesm1,SSP5-8.5
2080,30.70653,0.09616086,811.50885,10.372060831860702,0.045946706,taiesm1,SSP5-8.5
2081,34.60277,0.11974134,590.22766,9.402176595207058,0.19321619,taiesm1,SSP5-8.5
2082,37.95031,0.10945331,586.1099,9.434772680367207,0.06595642,taiesm1,SSP5-8.5
2083,37.367214,0.10944298,693.95197,9.900234705903861,0.39272118,taiesm1,SSP5-8.5
2084,40.92112,0.11892122,893.9334,9.922454522522656,0.36482048,taiesm1,SSP5-8.5
2085,34.397552,0.103763856,591.4505,9.942015509577633,0.8626619,taiesm1,SSP5-8.5
2086,33.17636,0.11650542,718.78094,10.13431109634638,0.024741583,taiesm1,SSP5-8.5
2087,32.188416,0.1107544,683.654,10.41782194025914,0.003401329,taiesm1,SSP5-8.5
2088,34.401165,0.12374095,837.41516,10.497144755200546,0.028552743,taiesm1,SSP5-8.5
2089,29.555756,0.09376147,706.07794,11.562920308585964,0.0011512773,taiesm1,SSP5-8.5
2090,26.243586,0.09434845,505.81665,11.198103007153671,5.1081147e-06,taiesm1,SSP5-8.5
2091,35.60027,0.095848985,723.9468,10.532186564282577,0.17569357,taiesm1,SSP5-8.5
2092,27.055449,0.09289947,842.5958,11.523155904289089,0.0,taiesm1,SSP5-8.5
2093,26.54241,0.10340586,678.69696,11.553655680493515,0.39786115,taiesm1,SSP5-8.5
2094,27.256044,0.0949417,332.98257,11.867439961906276,0.0026843555,taiesm1,SSP5-8.5
2095,25.32168,0.10764372,392.28897,12.218415999650624,0.85117674,taiesm1,SSP5-8.5
2096,33.853695,0.09316954,773.0955,11.230428751782577,0.030813426,taiesm1,SSP5-8.5
2097,21.656855,0.09615409,521.6705,11.794350362296901,0.0025179123,taiesm1,SSP5-8.5
2098,34.344467,0.11523896,903.8116,11.631574686841171,0.27672306,taiesm1,SSP5-8.5
2099,27.340408,0.0964833,671.5692,12.808729227856796,0.019124603,taiesm1,SSP5-8.5
