horizon_days,target,cell,algorithm,n_train_cells,n_train,n_test,RMSE,MAE,R2,NSE,KGE
1,smlt_mm,46,XGBoost,81,1567350,4018,1.0925594935160046,0.3933218717575073,0.945440411567688,0.9454404,0.9289168381302786
1,smlt_mm,47,XGBoost,81,1567350,4018,1.0493621887188394,0.388272762298584,0.9426316022872925,0.9426316,0.9433661942912551
1,smlt_mm,48,XGBoost,81,1567350,4018,1.0534413640741564,0.38722994923591614,0.938313364982605,0.93831336,0.9255188399301608
1,smlt_mm,49,XGBoost,81,1567350,4018,0.9837934198940006,0.36629918217658997,0.9362690448760986,0.93626904,0.9320155885511522
1,smlt_mm,50,XGBoost,81,1567350,4018,0.9099247846854102,0.3390130400657654,0.9283676743507385,0.9283677,0.9425783237913888
1,smlt_mm,51,XGBoost,81,1567350,4018,1.1810569645825164,0.4521040916442871,0.9332200884819031,0.9332201,0.9201175610181497
1,smlt_mm,52,XGBoost,81,1567350,4018,1.170064468482386,0.4603728652000427,0.9299454689025879,0.92994547,0.8992141945847356
1,smlt_mm,53,XGBoost,81,1567350,4018,1.1932403954663455,0.474342942237854,0.9253180027008057,0.925318,0.8882945004899985
1,smlt_mm,54,XGBoost,81,1567350,4018,1.1935981973524519,0.4622909426689148,0.9262441992759705,0.9262442,0.8966109655941252
1,smlt_mm,55,XGBoost,81,1567350,4018,1.0922935052381242,0.40627843141555786,0.9422078132629395,0.9422078,0.9480738743565335
1,smlt_mm,56,XGBoost,81,1567350,4018,1.0602663909213605,0.38255608081817627,0.9453068971633911,0.9453069,0.9586965005239103
1,smlt_mm,57,XGBoost,81,1567350,4018,1.0127587588234468,0.3692517578601837,0.9438067078590393,0.9438067,0.9637673248377572
1,smlt_mm,58,XGBoost,81,1567350,4018,0.9935580422082518,0.37146517634391785,0.9391149878501892,0.939115,0.9561441770094335
1,smlt_mm,59,XGBoost,81,1567350,4018,0.9705886619825326,0.3626081347465515,0.9368296265602112,0.9368296,0.9538971132585223
1,smlt_mm,60,XGBoost,81,1567350,4018,0.9810248389954008,0.36158299446105957,0.9307323098182678,0.9307323,0.9521559978944742
1,smlt_mm,61,XGBoost,81,1567350,4018,0.904395507970146,0.3369833827018738,0.9232305288314819,0.9232305,0.9548320919296174
1,smlt_mm,62,XGBoost,81,1567350,4018,0.8347265438772651,0.30714207887649536,0.920049786567688,0.9200498,0.9565986868680457
1,smlt_mm,63,XGBoost,81,1567350,4018,1.1488829806194552,0.4379591643810272,0.931533694267273,0.9315337,0.8956038551039222
1,smlt_mm,64,XGBoost,81,1567350,4018,1.1195458016577895,0.42717963457107544,0.9295476675033569,0.92954767,0.8751012578857457
1,smlt_mm,65,XGBoost,81,1567350,4018,1.089687431910879,0.42223823070526123,0.9305275678634644,0.93052757,0.8732925573861097
1,smlt_mm,66,XGBoost,81,1567350,4018,1.0480905564255332,0.40809357166290283,0.930711030960083,0.93071103,0.8719143756143455
1,smlt_mm,67,XGBoost,81,1567350,4018,1.0379098220675058,0.394723117351532,0.931914746761322,0.93191475,0.9057087135595892
1,smlt_mm,68,XGBoost,81,1567350,4018,1.0277592504108706,0.38492342829704285,0.9258136749267578,0.9258137,0.895153967194284
1,smlt_mm,69,XGBoost,81,1567350,4018,1.0155117265182942,0.3814515769481659,0.9163750410079956,0.91637504,0.9045479531329514
1,smlt_mm,70,XGBoost,81,1567350,4018,0.9575942271508745,0.35845932364463806,0.9188621640205383,0.91886216,0.9346647507544881
1,smlt_mm,71,XGBoost,81,1567350,4018,0.8908971738703899,0.331598699092865,0.9261704087257385,0.9261704,0.9535838601248292
1,smlt_mm,72,XGBoost,81,1567350,4018,0.8297283198485866,0.294725239276886,0.9356994032859802,0.9356994,0.9327369551820529
1,smlt_mm,73,XGBoost,81,1567350,4018,0.7756024126672427,0.28206536173820496,0.9245066046714783,0.9245066,0.955698936861384
1,smlt_mm,74,XGBoost,81,1567350,4018,0.7578547357803729,0.28585270047187805,0.8927290439605713,0.89272904,0.922291455997046
1,smlt_mm,75,XGBoost,81,1567350,4018,0.9097508194645323,0.34730827808380127,0.9029346704483032,0.9029347,0.9048670581299736
1,smlt_mm,76,XGBoost,81,1567350,4018,0.916009768729614,0.3407752811908722,0.9001879096031189,0.9001879,0.9363727984806077
1,smlt_mm,77,XGBoost,81,1567350,4018,0.8601264789082392,0.2991059422492981,0.9154884815216064,0.9154885,0.9038962053453812
1,smlt_mm,78,XGBoost,81,1567350,4018,0.7927407749737614,0.2748531997203827,0.9135353565216064,0.91353536,0.8935033704761184
1,smlt_mm,79,XGBoost,81,1567350,4018,0.7567526494620312,0.26923617720603943,0.8825896978378296,0.8825897,0.8956228079574806
1,smlt_mm,80,XGBoost,81,1567350,4018,0.8590938801895259,0.3062296211719513,0.9022996425628662,0.90229964,0.9070205298109348
1,smlt_mm,81,XGBoost,81,1567350,4018,0.8024863349487896,0.2736192047595978,0.8973155617713928,0.89731556,0.9091259685927661
7,snowc,0,XGBoost,81,1566864,4018,22.702512035772056,12.542206764221191,0.30389678478240967,0.30389678,0.07755932308082703
7,snowc,1,XGBoost,81,1566864,4018,18.59369419634483,8.797324180603027,0.7651586532592773,0.76515865,0.7541501588440751
7,snowc,2,XGBoost,81,1566864,4018,18.34431064145383,8.989973068237305,0.7583848834037781,0.7583849,0.7517664562697547
7,snowc,3,XGBoost,81,1566864,4018,17.618278791033866,8.540040969848633,0.784577488899231,0.7845775,0.780435056256026
7,snowc,4,XGBoost,81,1566864,4018,16.69395887557691,7.7685041427612305,0.8305408954620361,0.8305409,0.8356834268313224
7,snowc,5,XGBoost,81,1566864,4018,17.110127694630524,7.770388603210449,0.8347858786582947,0.8347859,0.8409248665251262
7,snowc,6,XGBoost,81,1566864,4018,15.685603175289634,6.795974254608154,0.8740947246551514,0.8740947,0.8870894891571259
7,snowc,7,XGBoost,81,1566864,4018,15.39442767108646,6.637343883514404,0.8798501491546631,0.87985015,0.8924709661827583
7,snowc,8,XGBoost,81,1566864,4018,14.978411588706699,6.332385063171387,0.8895690441131592,0.88956904,0.9073306458061825
7,snowc,9,XGBoost,81,1566864,4018,13.823775026433456,5.662361145019531,0.9111998081207275,0.9111998,0.93318857289059
7,snowc,10,XGBoost,81,1566864,4018,12.544634665334769,4.867888450622559,0.9301127791404724,0.9301128,0.9445703068613092
7,snowc,11,XGBoost,81,1566864,4018,15.730481845195692,6.587677001953125,0.8762832283973694,0.8762832,0.8776791923898113
7,snowc,12,XGBoost,81,1566864,4018,15.978971968371921,6.706232070922852,0.8726767897605896,0.8726768,0.8741927015807865
7,snowc,13,XGBoost,81,1566864,4018,15.561623422225466,6.462821006774902,0.8802493214607239,0.8802493,0.8815844803920955
7,snowc,14,XGBoost,81,1566864,4018,15.169928790272984,6.174836158752441,0.8878343105316162,0.8878343,0.895289423931785
7,snowc,15,XGBoost,81,1566864,4018,14.177013672660568,5.700647830963135,0.9053484797477722,0.9053485,0.9118907270623543
7,snowc,16,XGBoost,81,1566864,4018,15.544723469215366,6.597466945648193,0.8796064257621765,0.8796064,0.8923562474621978
7,snowc,17,XGBoost,81,1566864,4018,16.35884333842383,6.830447673797607,0.8678416013717651,0.8678416,0.8793835589858345
7,snowc,18,XGBoost,81,1566864,4018,15.212457691594567,6.417171478271484,0.886561930179596,0.88656193,0.8948174330464203
7,snowc,19,XGBoost,81,1566864,4018,14.156028493196647,5.786797523498535,0.9050679802894592,0.905068,0.916481033852545
7,snowc,20,XGBoost,81,1566864,4018,13.750165348792741,5.38192892074585,0.913811206817627,0.9138112,0.9252333888303884
7,snowc,21,XGBoost,81,1566864,4018,14.494356306717927,5.650357246398926,0.9033398032188416,0.9033398,0.9221285370249341
7,snowc,22,XGBoost,81,1566864,4018,14.28523262301843,5.526122570037842,0.9074190258979797,0.907419,0.9269344474525956
7,snowc,23,XGBoost,81,1566864,4018,13.768661320037559,5.334303379058838,0.9145967960357666,0.9145968,0.9350040694187889
7,snowc,24,XGBoost,81,1566864,4018,13.590977177691501,5.63196325302124,0.9125604629516602,0.91256046,0.9346998004170908
7,snowc,25,XGBoost,81,1566864,4018,14.875431343043521,6.414831638336182,0.8867822289466858,0.8867822,0.9092000339761498
7,snowc,26,XGBoost,81,1566864,4018,12.782587629615103,4.701600551605225,0.9266460537910461,0.92664605,0.9445932760088379
7,snowc,27,XGBoost,81,1566864,4018,13.162331813161588,4.979312419891357,0.9208300709724426,0.9208301,0.9380037281815002
7,snowc,28,XGBoost,81,1566864,4018,13.416012639439543,5.047426700592041,0.9187568426132202,0.91875684,0.9354820468423979
7,snowc,29,XGBoost,81,1566864,4018,12.73521972850108,4.684265613555908,0.9283986687660217,0.92839867,0.9432680624614252
7,snowc,30,XGBoost,81,1566864,4018,11.702757968418505,4.474937915802002,0.9384337663650513,0.93843377,0.9603912404288883
7,snowc,31,XGBoost,81,1566864,4018,12.063892659648278,4.614603042602539,0.9357107281684875,0.9357107,0.9484908983438907
7,snowc,32,XGBoost,81,1566864,4018,13.28091336889558,5.2471137046813965,0.9179525375366211,0.91795254,0.9426935167510412
7,snowc,33,XGBoost,81,1566864,4018,13.110884569297875,5.210022449493408,0.9203493595123291,0.92034936,0.9426902878471526
7,snowc,34,XGBoost,81,1566864,4018,12.329813755729507,4.570001125335693,0.933114230632782,0.93311423,0.9481037498439053
7,snowc,35,XGBoost,81,1566864,4018,12.289464169174735,4.609210014343262,0.9335418939590454,0.9335419,0.9477588455110685
7,snowc,36,XGBoost,81,1566864,4018,12.821122408337358,4.959980487823486,0.9258984327316284,0.92589843,0.9457086395003534
7,snowc,37,XGBoost,81,1566864,4018,13.78017651449022,5.4014458656311035,0.9141964316368103,0.91419643,0.9364132595221104
7,snowc,38,XGBoost,81,1566864,4018,13.54929309985799,5.4381937980651855,0.9158753156661987,0.9158753,0.939022436297195
7,snowc,39,XGBoost,81,1566864,4018,12.081423764229879,4.209453105926514,0.9373801946640015,0.9373802,0.9535270311735647
7,snowc,40,XGBoost,81,1566864,4018,12.719132101331946,4.3276286125183105,0.9307990670204163,0.93079907,0.9484470469370758
7,snowc,41,XGBoost,81,1566864,4018,13.078279592313606,4.495354652404785,0.9257946610450745,0.92579466,0.9471665119654438
7,snowc,42,XGBoost,81,1566864,4018,12.232328163310608,4.252135753631592,0.9350268840789795,0.9350269,0.9555227496409713
7,snowc,43,XGBoost,81,1566864,4018,10.621506419552995,3.488856315612793,0.9522014260292053,0.9522014,0.9620914965944276
7,snowc,44,XGBoost,81,1566864,4018,10.231951570779513,3.228132486343384,0.9563594460487366,0.95635945,0.9593246454152577
7,snowc,45,XGBoost,81,1566864,4018,10.72496915514941,3.51802134513855,0.951809287071228,0.9518093,0.9556891750399024
7,snowc,46,XGBoost,81,1566864,4018,11.285467569368906,3.7589845657348633,0.9464552998542786,0.9464553,0.9509711733782318
7,snowc,47,XGBoost,81,1566864,4018,12.464752550786708,4.410901069641113,0.9324052929878235,0.9324053,0.9528939450780225
7,snowc,48,XGBoost,81,1566864,4018,12.999568051718104,4.670039176940918,0.9256554245948792,0.9256554,0.9492865040183485
7,snowc,49,XGBoost,81,1566864,4018,13.327351627071357,5.044467449188232,0.9202615022659302,0.9202615,0.9448194841608242
7,snowc,50,XGBoost,81,1566864,4018,13.507262925307941,5.289252758026123,0.9170091152191162,0.9170091,0.9409581496711037
7,snowc,51,XGBoost,81,1566864,4018,12.068271343393528,4.271453380584717,0.9376534819602966,0.9376535,0.9522383433555285
7,snowc,52,XGBoost,81,1566864,4018,12.141965342879846,4.318747043609619,0.9359463453292847,0.93594635,0.9543421083448209
7,snowc,53,XGBoost,81,1566864,4018,12.550010431900857,4.522317409515381,0.9313302040100098,0.9313302,0.9523447847399511
7,snowc,54,XGBoost,81,1566864,4018,12.870055202789597,4.628690242767334,0.9284031391143799,0.92840314,0.9484192429628938
7,snowc,55,XGBoost,81,1566864,4018,12.024941908602862,4.196491241455078,0.9383456110954285,0.9383456,0.9510188863682232
7,snowc,56,XGBoost,81,1566864,4018,11.082184428466391,3.824434757232666,0.947645902633667,0.9476459,0.9560337948489533
7,snowc,57,XGBoost,81,1566864,4018,11.248435017558588,3.948145866394043,0.9458175897598267,0.9458176,0.9549004346176453
7,snowc,58,XGBoost,81,1566864,4018,12.057333358571727,4.395512104034424,0.9360352158546448,0.9360352,0.956079156532495
7,snowc,59,XGBoost,81,1566864,4018,12.81317226227961,4.8142828941345215,0.9262532591819763,0.92625326,0.9506392138231778
7,snowc,60,XGBoost,81,1566864,4018,13.911874520910073,5.319580554962158,0.9132404327392578,0.91324043,0.9393465319029
7,snowc,61,XGBoost,81,1566864,4018,14.26353908969584,5.76853084564209,0.9060882329940796,0.90608823,0.9344428825546289
7,snowc,62,XGBoost,81,1566864,4018,14.216558467785681,6.00377893447876,0.9062991142272949,0.9062991,0.9267278127633946
7,snowc,63,XGBoost,81,1566864,4018,11.323800359854626,4.0713982582092285,0.9450870752334595,0.9450871,0.9526604636307918
7,snowc,64,XGBoost,81,1566864,4018,10.912273153807174,3.847233533859253,0.9485700130462646,0.94857,0.9556460808570154
7,snowc,65,XGBoost,81,1566864,4018,10.980467707777432,3.905362844467163,0.9478226900100708,0.9478227,0.9551451885545004
7,snowc,66,XGBoost,81,1566864,4018,11.15395196920132,4.053496360778809,0.9454957246780396,0.9454957,0.956944000941167
7,snowc,67,XGBoost,81,1566864,4018,12.391559656977078,4.56911039352417,0.9336984157562256,0.9336984,0.9462722185498715
7,snowc,68,XGBoost,81,1566864,4018,13.276685221974589,5.070430278778076,0.9221670627593994,0.92216706,0.9451707710437451
7,snowc,69,XGBoost,81,1566864,4018,13.50512654487784,5.2318196296691895,0.9177619218826294,0.9177619,0.946037902140223
7,snowc,70,XGBoost,81,1566864,4018,13.744971448217152,5.3574042320251465,0.9140743613243103,0.91407436,0.9421810662531285
7,snowc,71,XGBoost,81,1566864,4018,14.06247992620095,5.595281600952148,0.9101400971412659,0.9101401,0.9372960604147381
7,snowc,72,XGBoost,81,1566864,4018,13.773909432499094,5.2789716720581055,0.9150656461715698,0.91506565,0.937734596211963
7,snowc,73,XGBoost,81,1566864,4018,13.827884995268901,5.512404918670654,0.913407564163208,0.91340756,0.9324917637883724
7,snowc,74,XGBoost,81,1566864,4018,14.434107526376815,6.365762710571289,0.8964877128601074,0.8964877,0.9269731237238303
7,snowc,75,XGBoost,81,1566864,4018,14.693480747081127,6.069290637969971,0.8995725512504578,0.89957255,0.9324659202118782
7,snowc,76,XGBoost,81,1566864,4018,15.215046332091642,6.378467559814453,0.8915512561798096,0.89155126,0.9255755676841507
7,snowc,77,XGBoost,81,1566864,4018,14.598310064465723,5.870157241821289,0.9019386768341064,0.9019387,0.9304817449872889
7,snowc,78,XGBoost,81,1566864,4018,14.240082083476226,5.681712627410889,0.9081323742866516,0.9081324,0.9297486825331489
7,snowc,79,XGBoost,81,1566864,4018,14.273013621750653,6.192649841308594,0.9025481343269348,0.90254813,0.9296270816574816
7,snowc,80,XGBoost,81,1566864,4018,15.217299625286419,6.5120463371276855,0.8898941278457642,0.8898941,0.9225625726440938
7,snowc,81,XGBoost,81,1566864,4018,15.389367314570585,6.707695484161377,0.8857070803642273,0.8857071,0.9196625595667902
7,sd,0,XGBoost,81,1566864,4018,0.01374360409906825,0.006729021202772856,0.5571033954620361,0.5571034,0.10714288117695525
7,sd,1,XGBoost,81,1566864,4018,0.01894348933969515,0.008946163579821587,0.9090824127197266,0.9090824,0.8362542074049438
7,sd,2,XGBoost,81,1566864,4018,0.019368766901558015,0.009254115633666515,0.8841784596443176,0.88417846,0.8233337808140146
7,sd,3,XGBoost,81,1566864,4018,0.018569922780231275,0.0090091023594141,0.9105682969093323,0.9105683,0.8463833249087004
7,sd,4,XGBoost,81,1566864,4018,0.018867427889060574,0.009308290667831898,0.947186291217804,0.9471863,0.8898881301723351
7,sd,5,XGBoost,81,1566864,4018,0.021867103833232357,0.010789782740175724,0.9515308737754822,0.9515309,0.9072180711650327
7,sd,6,XGBoost,81,1566864,4018,0.0232694431983341,0.011396913789212704,0.9687626361846924,0.96876264,0.9710095738324044
7,sd,7,XGBoost,81,1566864,4018,0.022857388442509764,0.011234398931264877,0.9706263542175293,0.97062635,0.9691735329823927
7,sd,8,XGBoost,81,1566864,4018,0.022675111181214354,0.01145523227751255,0.9728355407714844,0.97283554,0.9540037285313463
7,sd,9,XGBoost,81,1566864,4018,0.022397076223182568,0.011644345708191395,0.9780996441841125,0.97809964,0.9589505744935697
7,sd,10,XGBoost,81,1566864,4018,0.021668830345980394,0.011536282487213612,0.9803130626678467,0.98031306,0.9599059499915014
7,sd,11,XGBoost,81,1566864,4018,0.022390215387643946,0.011537343263626099,0.9708486199378967,0.9708486,0.9622065922297292
7,sd,12,XGBoost,81,1566864,4018,0.02186952734294659,0.011167439632117748,0.9708000421524048,0.97080004,0.9655032936731818
7,sd,13,XGBoost,81,1566864,4018,0.021336570634539434,0.01065992470830679,0.9733104705810547,0.9733105,0.9841305820055491
7,sd,14,XGBoost,81,1566864,4018,0.022077477951390104,0.011320432648062706,0.9748340845108032,0.9748341,0.9772430660983558
7,sd,15,XGBoost,81,1566864,4018,0.022543192896970474,0.011718054302036762,0.9777090549468994,0.97770905,0.9697379323083056
7,sd,16,XGBoost,81,1566864,4018,0.0225712062310319,0.011783559806644917,0.9731825590133667,0.97318256,0.9668459697191458
7,sd,17,XGBoost,81,1566864,4018,0.022253264637480046,0.011175189167261124,0.9726843237876892,0.9726843,0.9714799706705426
7,sd,18,XGBoost,81,1566864,4018,0.022640811555928377,0.011469533666968346,0.9741923809051514,0.9741924,0.9653110899894496
7,sd,19,XGBoost,81,1566864,4018,0.023427717829798224,0.012093336321413517,0.9770146012306213,0.9770146,0.9669007048610944
7,sd,20,XGBoost,81,1566864,4018,0.024178475735132553,0.01245158538222313,0.9786314964294434,0.9786315,0.9687901834081903
7,sd,21,XGBoost,81,1566864,4018,0.023174666099412045,0.011717424727976322,0.9779829978942871,0.977983,0.9781121392400264
7,sd,22,XGBoost,81,1566864,4018,0.021932516256261775,0.010936700738966465,0.979102373123169,0.9791024,0.9827510896985238
7,sd,23,XGBoost,81,1566864,4018,0.02120847835630051,0.010779987089335918,0.9790720343589783,0.97907203,0.9804400501495233
7,sd,24,XGBoost,81,1566864,4018,0.01967435430906938,0.01024671085178852,0.9762030243873596,0.976203,0.9514332943256206
7,sd,25,XGBoost,81,1566864,4018,0.017561242155257555,0.008955194614827633,0.967596709728241,0.9675967,0.9182628329584714
7,sd,26,XGBoost,81,1566864,4018,0.022525011803489498,0.0119373993948102,0.984653115272522,0.9846531,0.9901289726899726
7,sd,27,XGBoost,81,1566864,4018,0.022342914725326735,0.011635487899184227,0.9825685620307922,0.98256856,0.9869602671195072
7,sd,28,XGBoost,81,1566864,4018,0.021922497985097687,0.01135994028300047,0.9825025796890259,0.9825026,0.9866269416505474
7,sd,29,XGBoost,81,1566864,4018,0.02231739137532776,0.011973372660577297,0.9844261407852173,0.98442614,0.9841777357078869
7,sd,30,XGBoost,81,1566864,4018,0.02279580100718145,0.012653680518269539,0.986513614654541,0.9865136,0.9912819063386407
7,sd,31,XGBoost,81,1566864,4018,0.022462242285520965,0.012094886042177677,0.986015796661377,0.9860158,0.9895461207781466
7,sd,32,XGBoost,81,1566864,4018,0.022389344473929464,0.012042712420225143,0.9818848967552185,0.9818849,0.9845190047076021
7,sd,33,XGBoost,81,1566864,4018,0.021936429810410156,0.011796078644692898,0.9819725751876831,0.9819726,0.9770420646363801
7,sd,34,XGBoost,81,1566864,4018,0.021950643824932812,0.011877594515681267,0.9840819239616394,0.9840819,0.9753028859789696
7,sd,35,XGBoost,81,1566864,4018,0.022281505334134793,0.012073078192770481,0.9821902513504028,0.98219025,0.9673377667817009
7,sd,36,XGBoost,81,1566864,4018,0.021285187626719472,0.011316011659801006,0.9797532558441162,0.97975326,0.9643106180095393
7,sd,37,XGBoost,81,1566864,4018,0.019775147053902195,0.010440974496304989,0.9781790375709534,0.97817904,0.9622100491895941
7,sd,38,XGBoost,81,1566864,4018,0.01861821923946805,0.009915229864418507,0.9773098826408386,0.9773099,0.9525846711663689
7,sd,39,XGBoost,81,1566864,4018,0.024541753390858366,0.013525494374334812,0.9870681166648865,0.9870681,0.9914009761727283
7,sd,40,XGBoost,81,1566864,4018,0.023144728724124125,0.012594275176525116,0.9868168234825134,0.9868168,0.9910892197474237
7,sd,41,XGBoost,81,1566864,4018,0.023740643313772285,0.013033789582550526,0.9841078519821167,0.98410785,0.9789624975048767
7,sd,42,XGBoost,81,1566864,4018,0.02304503799245629,0.01269637793302536,0.9863327741622925,0.9863328,0.988120861513264
7,sd,43,XGBoost,81,1566864,4018,0.02339791516443816,0.01278623566031456,0.9875369668006897,0.98753697,0.9855943841716394
7,sd,44,XGBoost,81,1566864,4018,0.023830313367099128,0.012979038059711456,0.9873701333999634,0.98737013,0.9765992874384848
7,sd,45,XGBoost,81,1566864,4018,0.02341706532500677,0.01259524654597044,0.9868290424346924,0.98682904,0.9734792520502935
7,sd,46,XGBoost,81,1566864,4018,0.021695526534909408,0.012048190459609032,0.9868374466896057,0.98683745,0.9904544054025449
7,sd,47,XGBoost,81,1566864,4018,0.021217634246418076,0.01169190090149641,0.984237551689148,0.98423755,0.9791238874351936
7,sd,48,XGBoost,81,1566864,4018,0.020366285370146762,0.011059381067752838,0.982694685459137,0.9826947,0.9754020750168464
7,sd,49,XGBoost,81,1566864,4018,0.018918734857466424,0.010446902364492416,0.9801966547966003,0.98019665,0.9588644702552868
7,sd,50,XGBoost,81,1566864,4018,0.016952531816283287,0.009398897178471088,0.9787163734436035,0.9787164,0.9435107332893973
7,sd,51,XGBoost,81,1566864,4018,0.022398425009341128,0.012640068307518959,0.9874648451805115,0.98746485,0.9878630666496812
7,sd,52,XGBoost,81,1566864,4018,0.022193186129560456,0.012407265603542328,0.9866625070571899,0.9866625,0.989293645899246
7,sd,53,XGBoost,81,1566864,4018,0.021527478750387373,0.01207699254155159,0.9863752126693726,0.9863752,0.9872459770219281
7,sd,54,XGBoost,81,1566864,4018,0.021313196002341495,0.011907572858035564,0.9857230186462402,0.985723,0.9832394238115068
7,sd,55,XGBoost,81,1566864,4018,0.021008933931659007,0.011470490135252476,0.9865015745162964,0.9865016,0.9864811777287618
7,sd,56,XGBoost,81,1566864,4018,0.02096855705980992,0.01141965389251709,0.9862933158874512,0.9862933,0.9848111923268202
7,sd,57,XGBoost,81,1566864,4018,0.019884048663076016,0.011000842787325382,0.9864556193351746,0.9864556,0.989047558057578
7,sd,58,XGBoost,81,1566864,4018,0.019294300579677848,0.0107569620013237,0.9848397374153137,0.98483974,0.9865537775291023
7,sd,59,XGBoost,81,1566864,4018,0.018454087618067414,0.01019128505140543,0.9821438789367676,0.9821439,0.9734761832493126
7,sd,60,XGBoost,81,1566864,4018,0.017943717173852677,0.009922309778630733,0.9791597127914429,0.9791597,0.9538586717424078
7,sd,61,XGBoost,81,1566864,4018,0.016321207995816267,0.00906003825366497,0.976922869682312,0.97692287,0.9355709071783991
7,sd,62,XGBoost,81,1566864,4018,0.014645202597418689,0.008225767873227596,0.9770124554634094,0.97701246,0.928794637039359
7,sd,63,XGBoost,81,1566864,4018,0.020975126703723836,0.012018728069961071,0.9878294467926025,0.98782945,0.9923802722976689
7,sd,64,XGBoost,81,1566864,4018,0.020893980407701417,0.011899802833795547,0.9876885414123535,0.98768854,0.991873063551133
7,sd,65,XGBoost,81,1566864,4018,0.020532982854261278,0.011705653741955757,0.9877104163169861,0.9877104,0.9854590105238378
7,sd,66,XGBoost,81,1566864,4018,0.020235197473300794,0.011494317092001438,0.9869300723075867,0.9869301,0.9812417915893386
7,sd,67,XGBoost,81,1566864,4018,0.018583503576354507,0.010574308224022388,0.9862580299377441,0.98625803,0.9865351321419741
7,sd,68,XGBoost,81,1566864,4018,0.01740954027274845,0.009878413751721382,0.9843167066574097,0.9843167,0.9747214015854596
7,sd,69,XGBoost,81,1566864,4018,0.016813853638614824,0.009557461366057396,0.9822515845298767,0.9822516,0.969339352521474
7,sd,70,XGBoost,81,1566864,4018,0.016081781918348994,0.009168638847768307,0.9802552461624146,0.98025525,0.9554884007311861
7,sd,71,XGBoost,81,1566864,4018,0.015563086410117109,0.008820314891636372,0.9782710075378418,0.978271,0.9452703630964566
7,sd,72,XGBoost,81,1566864,4018,0.015123347945001862,0.008436345495283604,0.9791527986526489,0.9791528,0.9547624679136884
7,sd,73,XGBoost,81,1566864,4018,0.013472706089206863,0.007742216344922781,0.9797186255455017,0.9797186,0.9467867513124962
7,sd,74,XGBoost,81,1566864,4018,0.013076727698979149,0.007131548132747412,0.9671299457550049,0.96712995,0.911897782842528
7,sd,75,XGBoost,81,1566864,4018,0.014211809661515582,0.008132463321089745,0.9775223135948181,0.9775223,0.9556183885311652
7,sd,76,XGBoost,81,1566864,4018,0.014210989468962104,0.007985798642039299,0.9708460569381714,0.97084606,0.9300906410373307
7,sd,77,XGBoost,81,1566864,4018,0.014323884983637016,0.007845478132367134,0.9715206623077393,0.97152066,0.9511475952327726
7,sd,78,XGBoost,81,1566864,4018,0.013608470419702591,0.007623171899467707,0.9733973741531372,0.9733974,0.9496618443491202
7,sd,79,XGBoost,81,1566864,4018,0.012605021069572297,0.007045011967420578,0.9674396514892578,0.96743965,0.9430908557592594
7,sd,80,XGBoost,81,1566864,4018,0.01412002450606667,0.007492183707654476,0.9610884189605713,0.9610884,0.9408777269006044
7,sd,81,XGBoost,81,1566864,4018,0.013617396913512853,0.007244540378451347,0.9561687707901001,0.9561688,0.9295353990553702
7,smlt_mm,0,XGBoost,81,1566864,4018,1.277161051432227,0.5636517405509949,0.16224133968353271,0.16224134,0.19187956024224406
7,smlt_mm,1,XGBoost,81,1566864,4018,1.5745994542953725,0.6383436322212219,0.556459367275238,0.55645937,0.4697088187094429
7,smlt_mm,2,XGBoost,81,1566864,4018,1.4266415861337616,0.6152132153511047,0.5717639923095703,0.571764,0.5228834868671075
7,smlt_mm,3,XGBoost,81,1566864,4018,1.3756054498928916,0.6064168810844421,0.6184870004653931,0.618487,0.5703040141605518
7,smlt_mm,4,XGBoost,81,1566864,4018,1.4892121855203164,0.6581648588180542,0.6510826349258423,0.65108263,0.6720770776496365
7,smlt_mm,5,XGBoost,81,1566864,4018,1.7412642012412045,0.7169614434242249,0.6682817935943604,0.6682818,0.598747960542907
7,smlt_mm,6,XGBoost,81,1566864,4018,1.9789255965801056,0.8036677837371826,0.7205227613449097,0.72052276,0.6209570290285666
7,smlt_mm,7,XGBoost,81,1566864,4018,1.9215910166759922,0.7928742170333862,0.7431192994117737,0.7431193,0.6336105277560113
7,smlt_mm,8,XGBoost,81,1566864,4018,1.9489857872708474,0.7895325422286987,0.7528402209281921,0.7528402,0.6143234119318738
7,smlt_mm,9,XGBoost,81,1566864,4018,1.8789235072622243,0.7635435461997986,0.7765550017356873,0.776555,0.7017847251245883
7,smlt_mm,10,XGBoost,81,1566864,4018,1.8626519186031776,0.7309012413024902,0.7899916172027588,0.7899916,0.7481416376880347
7,smlt_mm,11,XGBoost,81,1566864,4018,1.9697464737195471,0.7821748852729797,0.7240422964096069,0.7240423,0.6291022987064354
7,smlt_mm,12,XGBoost,81,1566864,4018,2.027649137983176,0.7970144152641296,0.7141685485839844,0.71416855,0.6122684648687318
7,smlt_mm,13,XGBoost,81,1566864,4018,2.042593168377263,0.7897940278053284,0.7172430753707886,0.7172431,0.6139329876490125
7,smlt_mm,14,XGBoost,81,1566864,4018,2.0940544704140422,0.8011139035224915,0.7116069793701172,0.711607,0.6087524130979791
7,smlt_mm,15,XGBoost,81,1566864,4018,2.134908352030556,0.8071752190589905,0.7342965602874756,0.73429656,0.6184195726843056
