time;t2m_C;d2m_C;tsn_C;sp_hPa;ws;wd;snowc;sd;rsn;sde_mm;tp_mm;e_mm;sro_mm;ro_mm;ssro_mm;smlt_mm;sf_mm;ssr_W;ssrd_W;str_W;strd_W;slhf_W;sshf_W
1950-04-10;-0.44407144;-6.3179526;-0.35424042;748.50824;0.99705714;268.84067;100.0;0.6632649;379.58823;1750.2035;0.024614252;-0.6088149;0.43809414;0.5246103;0.08650869;3.8633122;0.00044330955;3228.4856;7464.0767;-2057.2507;4962.6743;-477.36;-375.62
1950-04-11;-0.7275899;-4.1294045;-0.30406317;747.5918;0.6376674;81.239235;100.0;0.664547;382.96582;1736.3688;14.870906;-0.22569858;0.46179444;0.5479753;0.08618832;0.20781718;8.610465;1511.2994;3399.2505;-803.2314;6355.5127;-176.88667;-148.51889
1950-04-12;-1.5731302;-3.1854656;-0.089538574;746.3877;0.975245;265.99088;100.0;0.6774265;371.43588;1825.1547;10.256725;-0.27452224;0.71044266;0.79631805;0.08586049;4.3653173;7.552996;1747.4133;6014.6567;-998.5089;6161.6387;-214.71666;-407.25
1950-04-13;-1.8798624;-4.96993;-0.23118718;746.512;1.0630203;133.69386;100.0;0.67500764;375.14713;1802.1647;0.010594726;-0.4441533;0.37829578;0.46384335;0.08554757;3.0421858;0.005699694;2458.162;7324.262;-1630.8464;5436.06;-347.7622;-494.37555
1950-04-14;-1.7407633;-8.812093;-0.42677817;746.072;0.89658695;46.398327;100.0;0.67231625;381.6263;1764.7705;8.940697e-05;-0.3688559;0.2335608;0.31879544;0.08524209;1.8563606;4.8428774e-05;2799.6707;7461.208;-1944.1455;5053.1646;-288.05777;-372.34888
1950-04-15;-0.4809977;-6.760183;-0.38236618;747.3714;0.96864516;80.58503;100.0;0.6686738;388.84213;1722.6156;0.0009924173;-0.30852294;0.5994439;0.68438053;0.08493662;4.6945324;0.0;2944.2673;7244.4717;-1892.3959;5170.0234;-240.62222;-315.40222
1950-04-16;0.70322675;-5.551005;-0.28234354;748.7983;0.9602677;89.940285;100.0;0.6624798;395.7002;1676.9613;1.2586296;-0.33631083;0.9703934;1.0550469;0.084638596;7.1361885;0.013221055;3232.5657;7499.6924;-1573.9255;5645.83;-262.38556;-319.40445
1950-04-17;0.5657857;-2.4263508;-0.106980644;749.85767;1.0106174;67.11213;100.0;0.6516784;400.47818;1629.8422;1.0337234;-0.16159937;2.401203;2.4855435;0.08434802;15.049625;0.00019744039;2897.881;6435.453;-1388.0627;5872.8965;-125.39333;-280.17334
1950-04-18;1.0037537;-3.3757935;-0.22062938;751.22266;1.0604328;69.689156;100.0;0.6377258;405.23438;1576.294;0.0018119809;-0.175355;3.044963;3.1290503;0.08407235;13.764393;0.00010430813;3403.8018;7313.1562;-1695.5884;5511.9565;-135.59555;-318.98334
1950-04-19;2.3874817;-4.9561563;-0.23417027;751.90265;1.0622588;66.60755;100.0;0.6228047;410.82715;1519.0023;0.0;-0.14340319;3.9320588;4.015893;0.08382648;15.741216;0.0;3723.9695;7798.2974;-1809.4266;5442.564;-110.15111;-261.6422
1950-04-20;2.8295288;-4.6725364;-0.20822017;752.4495;1.1121372;56.14909;100.0;0.60602814;416.32193;1458.4147;0.00044107434;-0.13381615;5.4208336;5.504489;0.08364767;17.230913;0.0;3819.1106;7842.3667;-1792.0494;5496.3;-102.56111;-256.71
1950-04-21;2.10554;-2.4148762;-0.17032878;751.9255;1.1650711;59.784134;100.0;0.5884036;421.52344;1398.4781;0.042706728;-0.13604668;5.7499857;5.866647;0.11666119;17.621319;0.0;3609.2034;7300.824;-1395.9078;5959.689;-104.53389;-284.00223
1950-04-22;0.4526876;-2.2723897;-0.12960434;749.143;1.0507118;58.690105;100.0;0.5698293;425.59146;1341.5121;1.5062392;-0.3029052;6.673172;6.816983;0.1438111;18.387053;0.0022128224;3461.0894;6922.0244;-1231.5631;6119.052;-231.15222;-365.74
1950-04-23;1.7743835;-3.5141602;-0.18487549;749.09863;1.0912825;98.42234;100.0;0.55144346;429.89975;1285.2377;0.0022947788;-0.3245566;6.265849;6.4215364;0.15567988;18.57606;0.0023059547;3945.547;7816.85;-1650.4752;5647.0415;-246.21388;-362.42334
1950-04-24;3.2322083;-3.1093445;-0.17096584;750.8593;1.1492442;133.94362;100.0;0.53345597;434.44955;1230.0619;0.37655234;-0.17041713;5.7044477;5.85404;0.14959276;17.695396;0.0;3134.047;6165.1084;-1141.5538;6197.5156;-126.295555;-171.70444
1950-04-25;3.5143127;-3.2405498;-0.16181056;752.39325;1.3195499;23.505516;100.0;0.51367134;438.8854;1172.6481;0.0045597553;-0.21040532;7.2616935;7.720023;0.4583001;21.317595;0.0;3935.0066;7697.954;-1557.9116;5838.903;-155.67223;-204.6011
1950-04-26;2.818166;-1.558258;-0.15493011;752.76385;1.3716192;28.658792;100.0;0.49210358;442.93066;1112.8336;0.0035464764;-0.18401724;7.7367945;8.505792;0.7690117;21.578226;5.2154064e-05;3939.0518;7670.7744;-1495.7892;5876.0244;-135.01666;-265.08334
1950-04-27;2.241272;-1.5546671;-0.13310115;750.42755;1.205979;54.765747;100.0;0.4713948;446.99023;1056.2338;1.1387646;-0.17258245;7.8654885;8.772388;0.9069145;19.631844;0.00059604645;3571.6094;6931.797;-1211.4647;6214.2476;-127.41167;-256.72
1950-04-28;2.2697651;-0.91453046;-0.10478338;750.6202;1.1708766;63.458157;100.0;0.4510808;449.58984;1004.3132;0.3594637;-0.2109725;8.234769;9.283334;1.0485649;20.962793;0.0013485551;3504.3872;6781.67;-1138.4584;6272.371;-157.74556;-296.33112
1950-04-29;2.5686035;-1.7234598;-0.13693619;750.77594;1.1946815;57.334957;100.0;0.43020782;450.0;957.03125;0.0014692545;-0.3485065;8.375049;9.516582;1.1415333;20.752735;0.0;3741.4434;7224.4087;-1396.8181;5969.0327;-252.32889;-188.2089
1950-04-30;2.8274333;-2.6735127;-0.12821834;748.18384;1.3181188;41.426785;100.0;0.4103725;450.0;913.08594;0.74227667;-0.5441215;7.7952;9.010866;1.2156516;19.214403;0.0;3756.8633;7244.106;-1198.4963;6215.04;-402.08112;-178.70778
1950-05-01;2.1596577;-0.6422526;-0.05247243;746.63916;1.2552078;48.399837;100.0;0.39133513;450.0;870.3206;1.289624;-0.29109418;8.593202;9.789676;1.1964738;20.404581;0.00788644;2740.99;5281.5957;-667.7836;6733.5894;-211.28223;-150.9311
1950-05-02;2.4476013;-0.9513448;-0.10856374;746.69354;1.0802962;62.383972;100.0;0.37091514;450.0;824.8291;0.26883832;-0.35591608;9.049148;10.287568;1.2384206;20.604317;0.0014230609;3353.5222;6452.9688;-1084.4159;6331.542;-258.08554;-190.60889
1950-05-03;2.5349324;-0.20363362;-0.15398915;748.65576;1.1430725;61.358047;100.0;0.35113785;450.0;781.0466;2.0489476;-0.26908144;8.835093;9.893298;1.0582358;19.566692;0.0;3267.4534;6281.749;-1089.12;6287.72;-190.82556;-156.4911
1950-05-04;3.6630657;-1.5252075;-0.18681717;751.5433;1.19444;79.00999;100.0;0.3292217;450.0;732.4626;0.0053591765;-0.39977765;10.700777;12.12874;1.4279783;23.419392;0.00010803342;4140.7515;7955.6904;-1536.6644;5836.073;-285.97;-176.99667
1950-05-05;5.5178223;-2.071767;-0.20845413;751.8423;1.0644711;76.502365;100.0;0.30598888;450.0;681.11163;0.003921985;-0.4040506;10.41308;11.827946;1.4148355;23.209513;0.0;4161.332;7991.275;-1487.3872;5945.971;-288.61557;-129.66777
1950-05-06;3.559204;0.28363037;-0.09542338;747.4228;0.8372843;95.06634;100.0;0.2871602;450.0;638.916;9.019881;-0.16438589;9.789854;11.056126;1.2662709;16.644474;0.0;2560.255;4913.465;-606.29944;6848.51;-115.61222;-115.08
1950-05-07;1.8555908;1.1516317;0.008255005;745.01825;0.78261834;198.62756;100.0;0.27275896;450.0;606.8115;11.253789;-0.03605336;9.916544;11.128723;1.2121723;13.019372;0.0022239983;1375.535;2634.3206;-54.274445;7385.852;-23.246666;-103.297775
1950-05-08;2.0510254;0.81414795;-0.022193909;744.9648;0.89076394;272.10745;100.0;0.25415435;450.0;565.91797;2.4912417;-0.39335525;10.504842;12.550205;2.0453632;21.981052;0.00021234155;3307.4634;6342.52;-772.7767;6729.141;-291.2211;-279.4522
1950-05-09;2.6285298;0.5048218;-0.03187688;743.8995;0.93730664;203.67867;100.0;0.23197739;450.0;516.5202;1.2634039;-0.48946682;9.370745;11.133745;1.7630086;22.521734;0.0;3489.8762;6690.5396;-790.17804;6734.289;-363.33444;-237.46889
1950-05-10;2.8108623;1.646993;-0.0023549397;746.72894;0.81745076;243.61302;100.0;0.21028142;450.0;468.3024;4.638383;-0.23367815;11.153921;12.520745;1.3668388;20.954836;0.0;2693.8232;5165.0645;-417.0197;7098.122;-168.74556;-183.13667
1950-05-11;1.4133505;0.6390279;-0.0032691956;747.2148;0.85891193;184.62547;100.0;0.19218333;446.87173;430.58267;18.590027;-0.18822867;14.259487;16.643911;2.384439;16.865366;1.5016608;2181.9666;4184.549;-276.37277;7189.4355;-136.8339;-188.09334
1950-05-12;1.8023275;1.4276428;0.010054271;746.5759;0.5056177;183.59178;100.0;0.18140705;439.7653;412.96387;29.706009;-0.013642944;17.708897;21.208794;3.4999104;10.13118;0.33581257;853.2722;1790.2178;153.1;7554.4346;-7.6583333;-69.314445
1950-05-13;3.1638691;1.8091532;0.0024147034;744.8256;0.6256919;163.46553;100.0;0.16689038;439.723;380.04556;13.324792;-0.0752965;12.226194;16.65899;4.432805;16.309992;0.043854117;1898.6178;3925.4478;-267.54416;7206.1523;-48.898888;-104.23444
1950-05-14;1.5292358;1.0716451;0.008583069;746.5634;0.95363;181.74829;100.0;0.1530606;439.81412;348.83627;9.891841;-0.09412225;9.237707;15.465334;6.2276273;13.369654;0.11755526;1494.0662;3052.8628;-66.59194;7367.7026;-67.06834;-135.74777
1950-05-15;1.7977194;1.2581177;-0.08787664;748.24316;0.8594806;204.3116;100.0;0.13774908;437.73242;315.59244;6.8820148;-0.11647679;9.423733;16.078503;6.654747;16.883545;0.5059205;1986.1372;4100.7124;-306.6189;7121.195;-80.914444;-180.61778
1950-05-16;2.8609416;-0.71429443;-0.3608729;750.0286;1.2059557;208.2085;99.16154;0.11863855;440.9961;270.01953;0.049643923;-0.53604877;8.128688;15.83612;7.7074394;20.827457;0.0;3376.226;6861.9556;-1179.3717;6191.5337;-395.67;-190.51555
1950-05-17;5.429789;-0.23717244;-0.711216;752.62036;1.2076215;130.28777;97.101074;0.096785784;443.73892;219.11621;0.30093193;-0.4428718;9.768412;18.642456;8.874043;22.59653;0.0;3959.4155;7837.3354;-1456.5712;5933.8306;-314.62112;-136.09889
1950-05-18;8.021332;0.65146893;-0.39648947;753.8911;1.2360545;116.45211;95.382484;0.072046995;449.18555;161.66179;0.25542974;-0.47430676;11.209488;21.669106;10.459624;25.81052;0.0;3777.5166;7324.993;-1011.89667;6547.1724;-332.50168;-103.117775
1950-05-19;10.170339;0.8596802;-0.72998303;754.8742;1.056161;76.3977;85.8099;0.045074064;450.0;101.5625;1.7505676;-0.3306586;13.705373;27.264372;13.559006;27.537216;0.0;4272.825;8023.444;-1247.5825;6367.995;-228.11;-194.21445
1950-05-20;9.720825;-0.5475871;-0.9526927;753.01514;1.2213376;137.03517;52.809246;0.023028811;450.0;52.246094;0.07274437;-1.500451;6.356895;20.697847;14.34096;17.629757;0.0;4995.352;7882.5444;-1610.0022;6192.7935;-1044.0756;-228.37334
1950-05-21;10.557393;-1.0760905;-0.93152493;752.6159;1.1491746;121.92785;24.59147;0.010679205;450.0;24.291992;0.011067636;-2.4329536;3.050059;15.896872;12.846798;9.274442;0.0;5953.805;8267.363;-2030.1111;6068.1987;-1691.6511;-448.19666
1950-05-22;10.030223;2.02122;-0.39522806;752.6565;1.0288569;156.30687;10.585124;0.0045913854;450.0;10.294597;2.5021763;-2.3531299;1.8076748;13.113454;11.305787;4.1278377;0.0;4839.408;6341.959;-1362.9595;6977.487;-1634.9177;-447.70557
1950-05-23;9.380239;3.0566711;-0.36862692;748.71124;1.3792787;220.9316;4.1782227;0.0018037161;450.0;4.1503906;2.2110105;-2.9740686;1.069963;11.065781;9.995818;1.8189251;0.0;5592.7563;7120.5923;-2013.9734;6369.4556;-2066.0144;-950.75665
1950-05-24;6.9680276;-0.08605957;-0.7017746;748.59735;1.371491;257.37552;1.6840006;0.00073031586;450.0;1.7496744;0.034101408;-3.1930487;0.1694709;9.090871;8.9214;0.6554052;0.0;6386.368;8048.5923;-2316.0366;5909.931;-2218.6855;-1238.1522
1950-05-25;7.5732217;0.6398926;-0.36181512;751.4924;0.9504946;114.3605;0.70410156;0.00030505657;450.0;0.69173175;0.46538973;-2.9612613;0.13756752;8.165508;8.027948;0.2784431;0.0;5685.016;7130.2666;-2030.4928;6302.4766;-2057.1367;-1015.6211
1950-05-26;7.3892922;2.758545;-0.2136472;753.2985;1.0609198;82.55857;0.2919922;0.00012656052;450.0;-7.146841e-21;2.2509842;-2.5609472;0.40075183;7.678971;7.2782187;0.11541322;0.0;5006.263;6262.4146;-1862.2239;6475.218;-1778.9944;-929.73
1950-05-27;9.33134;2.9499512;-0.10490926;755.4724;1.0532016;51.527042;0.11319987;4.8597652e-05;450.0;-7.146841e-21;1.7606944;-3.5838997;0.32547116;6.966323;6.6408367;0.056724995;0.0;6153.4785;7684.1934;-2026.3184;6585.3022;-2489.6128;-981.98224
1950-05-28;11.400889;1.1163635;-0.090782166;757.3647;1.2881489;40.194218;0.036458332;1.5656153e-05;450.0;-7.146841e-21;0.00084638596;-4.0971136;0.003784895;6.0961246;6.0923395;0.018913299;0.0;6837.358;8526.753;-2591.1938;6065.5312;-2846.129;-852.9078
1950-05-29;12.005687;-0.10991415;-0.11582438;754.6097;1.207497;64.97461;0.01163737;5.00679e-06;450.0;-7.146841e-21;0.017129796;-4.0277514;0.0032484531;5.621448;5.6182146;0.0059716403;0.0;6611.5566;8235.558;-2483.7637;6215.85;-2797.945;-782.38776
1950-05-30;11.541432;0.8550415;-0.09992218;751.2349;1.1160085;102.66073;0.0035807292;1.5894572e-06;435.70996;-7.146841e-21;0.32141805;-3.7268288;0.039100647;5.245596;5.2064805;0.0018551946;0.0;6329.3296;7875.4077;-2329.0432;6410.3687;-2588.9033;-923.8089
1950-05-31;11.298462;-0.69214886;-0.0319163;749.13153;1.2347174;108.1543;0.0009765625;3.973643e-07;428.50488;-7.146841e-21;0.038805604;-3.8275254;0.0044107437;4.850313;4.8459024;0.0005699694;0.0;6382.4087;7933.0044;-2369.7595;6300.181;-2658.8545;-975.7744
1950-06-01;10.756307;1.2456665;0.010080974;748.8564;1.2074727;105.78109;0.0;-7.146841e-25;428.09375;-7.146841e-21;0.30918717;-3.5285187;0.033944845;4.561573;4.527621;0.0001899898;0.0;6239.727;7747.3677;-2255.7388;6467.61;-2451.1433;-1099.9922
1950-06-02;9.246755;3.946452;-0.66326016;748.05743;1.328751;44.475616;0.0;-7.146841e-25;287.89844;-7.146841e-21;4.1492224;-2.8036888;0.55006146;4.796386;4.2463245;5.2154064e-05;0.0;5144.49;6380.8613;-1820.5566;6795.5312;-1947.6289;-1001.04333
1950-06-03;9.721547;4.1240945;-1.0619608;748.612;1.199365;86.80362;0.0;-7.146841e-25;123.46841;-7.146841e-21;0.425148;-2.9503367;0.04351139;4.039958;3.9964318;2.9802322e-05;0.0;5031.6562;6234.0864;-1665.685;7027.8335;-2049.5;-999.7789
1950-06-04;9.090068;3.0090942;-0.10996246;748.5821;1.4780413;122.20011;0.0;-7.146841e-25;103.07843;-7.146841e-21;1.1561184;-2.9805553;0.116705894;3.8885474;3.7718563;3.7252903e-06;0.0;5388.1323;6668.9033;-1768.0333;6842.3354;-2070.4927;-1300.5662
1950-06-05;9.96756;0.50909424;0.009538014;749.7085;1.4842957;139.10777;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.17595291;-3.6045322;0.01733005;3.5852492;3.5679042;0.0;0.0;6557.817;8108.1533;-2336.3083;6296.6294;-2503.9482;-1431.3589
1950-06-06;10.003245;-1.7696737;0.009963989;750.50397;1.4743768;147.54346;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.003618002;-3.51597;0.00031292439;3.3819675;3.3816695;0.0;0.0;6593.235;8143.4043;-2473.3271;6098.733;-2442.4277;-1431.74
1950-06-07;9.645528;-3.0025432;0.009890239;749.04083;1.3959833;193.32646;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0017166131;-3.4373198;0.00014901161;3.211841;3.211677;0.0;0.0;6764.416;8346.037;-2628.4229;5946.988;-2387.791;-1482.4789
1950-06-08;9.070221;-1.9147949;0.009744008;748.78864;1.3041475;125.95816;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.005396668;-2.967788;0.00047683716;3.0567794;3.0563176;0.0;0.0;6012.253;7410.1235;-2383.185;6162.539;-2061.6233;-1329.7789
1950-06-09;10.111176;-3.2240093;0.01010259;749.87775;1.2500353;177.61682;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0;-3.334796;0.0;2.9132664;2.9132664;0.0;0.0;7013.406;8635.172;-2841.9106;5796.64;-2316.5723;-1521.44
1950-06-10;9.996562;-4.1885476;0.010019938;751.22845;1.2741646;245.06453;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0017235706;-3.1247437;0.00014901161;2.7810931;2.7809515;0.0;0.0;7035.7153;8653.613;-2912.016;5729.595;-2170.6555;-1668.4867
1950-06-11;10.317424;-2.4291687;0.010177612;751.34033;1.1921488;142.68051;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.002161186;-3.0785148;0.00016391277;2.6586056;2.6584268;0.0;0.0;7102.4673;8726.57;-2989.1895;5757.489;-2138.5422;-1547.4722
1950-06-12;10.652476;0.038065594;0.010058085;749.8748;0.9825361;81.03061;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0012765167;-2.6166327;8.940697e-05;2.5450885;2.5449843;0.0;0.0;5998.1807;7361.9243;-2411.8784;6438.365;-1817.6877;-1359.0533
1950-06-13;12.153717;1.3345743;0.009960175;749.8318;1.1542405;75.83111;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.11135936;-2.9102266;0.008329749;2.4477243;2.4394095;0.0;0.0;6803.1274;8341.334;-2691.754;6388.8984;-2021.6367;-1562.5189
1950-06-14;12.149974;2.140208;0.009799957;750.1829;1.0346571;92.24627;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.26821005;-2.6800578;0.019401312;2.3601055;2.3407042;0.0;0.0;6661.2573;8158.83;-2687.7312;6459.9614;-1861.7467;-1617.1389
1950-06-15;12.424235;3.212077;0.009754181;751.28864;1.6049122;39.856243;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.018829107;-2.5415123;0.001385808;2.2499561;2.2485704;0.0;0.0;6696.0566;8192.903;-2725.3633;6434.101;-1765.5044;-1801.5255
1950-06-16;14.018086;1.4971008;0.009695689;748.7845;1.1506053;81.44245;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.01604855;-2.5660973;0.0011175871;2.163142;2.162002;0.0;0.0;6820.964;8344.723;-2848.9583;6462.453;-1782.5823;-1652.5455
1950-06-17;12.269704;0.19332886;0.009923299;746.41675;1.0828269;102.82449;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.31664968;-2.0913389;0.021845102;2.102971;2.0811036;0.0;0.0;5961.255;7291.9067;-2569.4678;6638.037;-1452.7833;-1584.7256
1950-06-18;11.3194475;4.41567;0.010027568;748.6919;1.2307609;59.49882;0.0;-7.146841e-25;99.99998;-7.146841e-21;2.269006;-1.9872831;0.18060207;2.1863282;2.005726;0.0;0.0;5910.017;7228.4355;-2425.5928;6714.6084;-1380.5;-1800.9933
1950-06-19;12.09492;2.6261292;0.010032654;749.3597;1.1756997;77.61081;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.6528944;-2.346823;0.044077635;1.9791275;1.9350574;0.0;0.0;5840.086;7141.8345;-2491.9983;6609.9155;-1630.26;-1439.91
1950-06-20;13.609151;-0.22214763;0.009679158;748.51385;1.2011248;121.59732;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.018849969;-2.5859094;0.0010877848;1.868993;1.8678904;0.0;0.0;6720.944;8218.065;-2808.6338;6433.2705;-1796.3456;-1687.07
1950-06-21;14.2476;-1.6454163;0.009782155;747.4348;1.7525796;153.6173;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.24163127;-2.1861727;0.015944242;1.820147;1.8041879;0.0;0.0;6442.9976;7877.257;-2727.3784;6506.5845;-1518.6611;-1829.4423
1950-06-22;13.050415;-3.0805156;0.010027568;746.9665;1.553948;200.38538;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.018918514;-2.0253527;0.0011622906;1.7451942;1.744017;0.0;0.0;6817.5195;8334.0625;-2983.7988;6152.972;-1406.9445;-2168.4111
1950-06-23;13.251515;-4.2460227;0.01007843;747.09;1.3422165;141.99565;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.00042617318;-1.9981842;2.9802322e-05;1.6867965;1.6867743;0.0;0.0;7146.249;8734.759;-3226.8123;6031.112;-1388.0723;-2112.8188
1950-06-24;13.632304;-1.8093262;0.009897868;747.81494;1.1538674;139.07225;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.050296806;-1.8227566;0.0031888485;1.6355217;1.6323328;0.0;0.0;6889.174;8419.421;-3051.5488;6353.7173;-1266.2089;-2105.1123
1950-06-25;13.752126;-1.2683004;0.010068257;748.3855;1.2018995;121.87573;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.019152755;-1.7529511;0.001206994;1.5818179;1.5806109;0.0;0.0;6753.2856;8252.274;-2999.6294;6499.157;-1217.7167;-2065.83
1950-06-26;13.583507;-0.08213297;0.010274251;748.8825;0.993831;87.73046;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.14403462;-1.5610178;0.008612871;1.5402734;1.5316532;0.0;0.0;6171.0806;7539.87;-2828.9116;6655.641;-1084.3867;-1862.4722
1950-06-27;14.143107;-0.020212809;0.009807587;749.1704;1.3111272;127.65215;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0017225739;-1.5795529;0.00010430813;1.485154;1.4850423;0.0;0.0;6521.2046;7966.622;-2911.1177;6608.4146;-1097.2633;-2122.5967
1950-06-28;14.715515;-1.2672526;0.009853363;750.10455;1.1999078;97.217094;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0017018947;-1.6397005;0.00011920929;1.440525;1.4404283;0.0;0.0;6936.908;8473.287;-3123.669;6544.2134;-1139.0455;-2167.3933
1950-06-29;16.986267;1.0725912;0.00990804;750.74176;1.1532215;63.60721;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0034120285;-1.6688946;0.0001937151;1.3978481;1.3976395;0.0;0.0;7036.7725;8594.288;-3237.7656;6670.7646;-1159.3256;-2036.831
1950-06-30;17.06069;-0.8981323;0.009930928;749.69293;1.3154228;121.835335;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0012874597;-1.5881323;7.4505806e-05;1.3568103;1.3567283;0.0;0.0;7076.885;8642.148;-3355.6472;6517.682;-1103.2234;-2213.3933
1950-07-01;16.280334;-1.0691427;0.010040283;748.0451;1.0085956;81.68322;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0021386468;-1.4363024;0.00011920929;1.3179332;1.3178289;0.0;0.0;6387.906;7799.594;-2926.354;6918.749;-997.7511;-1947.4255
1950-07-02;16.646494;1.9780782;0.009927114;749.1917;1.4767276;55.540882;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0004351138;-1.4187918;2.9802322e-05;1.2807399;1.280725;0.0;0.0;6729.02;8215.273;-3087.8994;6812.609;-985.58777;-2215.828
1950-07-03;17.552652;0.8791199;0.009744008;749.3149;1.3652859;92.5843;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0;-1.4312761;0.0;1.2450814;1.2450963;0.0;0.0;6752.077;8242.293;-3126.78;6845.0024;-994.26;-2136.9067
1950-07-04;17.075918;-0.21305339;0.010039012;748.42096;1.5856854;117.156006;0.0;-7.146841e-25;99.99998;-7.146841e-21;0.0;-1.2958981;0.0;1.211077;1.211077;0.0;0.0;6512.059;7948.19;-3000.7805;6852.4785;-900.2178;-2294.6943
1950-07-05;15.888661;-1.5027771;0.010035197;748.43286;1.4431415;126.0471;0.0;-7.2019865e-25;99.99998;-7.197723e-21;0.0015974038;-1.3123881;8.940697e-05;1.1785924;1.178503;0.0;0.0;6981.779;8520.411;-3243.0955;6550.2817;-911.67224;-2494.7388
1950-07-06;15.803182;0.4600118;0.009905498;749.12213;1.0237249;78.26667;0.0;-7.3343357e-25;99.99998;-7.327286e-21;0.0022351742;-1.0867761;0.00010430813;1.1475682;1.1474862;0.0;0.0;5434.1494;6630.824;-2570.5588;7193.6035;-754.94666;-1735.6378
1950-07-07;15.252217;3.0904236;0.009952545;749.1025;1.3555723;43.837543;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.2775717;-0.9980016;0.015169382;1.1333525;1.1181831;0.0;0.0;5177.4326;6316.86;-2343.1055;7345.323;-693.2789;-1851.3567
1950-07-08;15.322469;3.6076558;0.009718577;748.80133;1.3501005;50.035034;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.681865;-1.3079717;0.03784895;1.1278093;1.0899677;0.0;0.0;6040.1484;7368.6304;-2630.3794;7123.879;-908.60333;-2178.7012
1950-07-09;16.682291;1.3873698;0.00999705;747.49805;1.1840352;64.19007;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.009024143;-1.5643528;0.0005066395;1.0630786;1.0625571;0.0;0.0;6566.702;8009.855;-2932.8867;6958.809;-1086.7034;-2068.5889
1950-07-10;16.998056;-0.19921875;0.0100911455;746.30225;1.5917072;165.10329;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.020951033;-1.3073301;0.001206994;1.0372549;1.0360479;0.0;0.0;6609.8574;8061.3867;-3043.4478;6851.274;-908.1589;-2334.6868
1950-07-11;15.342651;-2.3789165;0.00968806;745.9065;1.7706305;209.79958;0.0;-7.3453654e-25;99.99998;-7.345365e-21;0.0017225739;-1.1225734;0.00010430813;1.0107309;1.0106415;0.0;0.0;6906.32;8421.931;-3216.9028;6397.582;-779.81445;-2764.38
